Unified_Screen_ID,Legacy_Screen_ID,Module,Group,Arabic_Name,English_Name,Application,Priority,Purpose,Tabs_Areas,Key_Fields,Grid_Columns,Actions,Workflow,Permissions,Related_Tables,Benchmark_Refs,P1_W3_Screen_ID,P1_W3_Contract_Status,Disposition,Decision_Required,Notes
U-SCR-103,TRV-019,TRV,السفريات والحجز والتذاكر,تغيير التذكرة,Ticket Change,ويب الإدارة (Admin Web),P1,تغيير التاريخ/الرحلة/المقعد حسب السياسة.,البيانات (General) | التفاصيل (Details) | السياسات/القواعد (Rules) | التدقيق (Audit),رقم/رمز (Code/No) | الخط (Route) | من (Origin) | إلى (Destination) | التاريخ (Date) | وقت المغادرة (Departure) | وقت الوصول (Arrival) | الحافلة (Vehicle) | السائق (Driver) | المسافر (Passenger) | نوع التعرفة (Fare Type) | المقعد (Seat) | السعر (Price) | الحالة (Status),المسافر/التذكرة (Passenger/Ticket) | المقعد (Seat) | من (From) | إلى (To) | الحالة (Status) | الصعود (Boarding),بحث (Search) | حجز (Book) | Hold مقعد (Hold Seat) | دفع (Pay) | إصدار (Issue) | تغيير (Change) | نقل (Move) | إلغاء (Cancel) | استرداد (Refund) | Check-in | Redeem | No-show,Schedule Planned → Published → Booking Hold → Confirmed/Paid → Issued → Checked-in/Redeemed → Travel Completed; exceptions: Changed/Moved/Cancelled/Refunded/No-show,TRV-019.View | TRV-019.Act,PassengerRoutes | PassengerRouteStops | PassengerSchedules | PassengerTrips | SeatMaps | Seats | Bookings | BookingPassengers | Tickets | TicketMovements | TicketRefunds | PassengerManifests | PassengerManifestItems | TicketOfficeShifts,"R01,R02,R03,R04,R05,R06,R07,R08,R09,R10,R11,R12,R13,R14,R15,R16,R17,R18,R19,R20",,,RETAIN_AND_NORMALIZE,NO,السجل القديم محفوظ كما هو.
U-SCR-104,TRV-020,TRV,السفريات والحجز والتذاكر,نقل التذكرة تشغيليًا,Move / Re-accommodate Ticket,ويب الإدارة (Admin Web),P1,نقل الراكب لرحلة أخرى عند الاضطراب أو بقرار تشغيلي.,البيانات (General) | التفاصيل (Details) | السياسات/القواعد (Rules) | التدقيق (Audit),رقم/رمز (Code/No) | الخط (Route) | من (Origin) | إلى (Destination) | التاريخ (Date) | وقت المغادرة (Departure) | وقت الوصول (Arrival) | الحافلة (Vehicle) | السائق (Driver) | المسافر (Passenger) | نوع التعرفة (Fare Type) | المقعد (Seat) | السعر (Price) | الحالة (Status),المسافر/التذكرة (Passenger/Ticket) | المقعد (Seat) | من (From) | إلى (To) | الحالة (Status) | الصعود (Boarding),بحث (Search) | حجز (Book) | Hold مقعد (Hold Seat) | دفع (Pay) | إصدار (Issue) | تغيير (Change) | نقل (Move) | إلغاء (Cancel) | استرداد (Refund) | Check-in | Redeem | No-show,Schedule Planned → Published → Booking Hold → Confirmed/Paid → Issued → Checked-in/Redeemed → Travel Completed; exceptions: Changed/Moved/Cancelled/Refunded/No-show,TRV-020.View | TRV-020.Act,PassengerRoutes | PassengerRouteStops | PassengerSchedules | PassengerTrips | SeatMaps | Seats | Bookings | BookingPassengers | Tickets | TicketMovements | TicketRefunds | PassengerManifests | PassengerManifestItems | TicketOfficeShifts,"R01,R02,R03,R04,R05,R06,R07,R08,R09,R10,R11,R12,R13,R14,R15,R16,R17,R18,R19,R20",,,RETAIN_AND_NORMALIZE,NO,السجل القديم محفوظ كما هو.
U-SCR-105,TRV-021,TRV,السفريات والحجز والتذاكر,إلغاء واسترداد,Cancellation & Refund,ويب الإدارة (Admin Web),P1,إلغاء تذكرة وحساب الرسوم والاسترداد.,البيانات (General) | التفاصيل (Details) | السياسات/القواعد (Rules) | التدقيق (Audit),رقم/رمز (Code/No) | الخط (Route) | من (Origin) | إلى (Destination) | التاريخ (Date) | وقت المغادرة (Departure) | وقت الوصول (Arrival) | الحافلة (Vehicle) | السائق (Driver) | المسافر (Passenger) | نوع التعرفة (Fare Type) | المقعد (Seat) | السعر (Price) | الحالة (Status),المسافر/التذكرة (Passenger/Ticket) | المقعد (Seat) | من (From) | إلى (To) | الحالة (Status) | الصعود (Boarding),بحث (Search) | حجز (Book) | Hold مقعد (Hold Seat) | دفع (Pay) | إصدار (Issue) | تغيير (Change) | نقل (Move) | إلغاء (Cancel) | استرداد (Refund) | Check-in | Redeem | No-show,Schedule Planned → Published → Booking Hold → Confirmed/Paid → Issued → Checked-in/Redeemed → Travel Completed; exceptions: Changed/Moved/Cancelled/Refunded/No-show,TRV-021.View | TRV-021.Act,PassengerRoutes | PassengerRouteStops | PassengerSchedules | PassengerTrips | SeatMaps | Seats | Bookings | BookingPassengers | Tickets | TicketMovements | TicketRefunds | PassengerManifests | PassengerManifestItems | TicketOfficeShifts,"R01,R02,R03,R04,R05,R06,R07,R08,R09,R10,R11,R12,R13,R14,R15,R16,R17,R18,R19,R20",,,RETAIN_AND_NORMALIZE,NO,السجل القديم محفوظ كما هو.
U-SCR-106,TRV-022,TRV,السفريات والحجز والتذاكر,حالة عدم الحضور,No-Show,ويب الإدارة (Admin Web),P1,تمييز الراكب المتخلف وتطبيق السياسة.,البيانات (General) | التفاصيل (Details) | السياسات/القواعد (Rules) | التدقيق (Audit),رقم/رمز (Code/No) | الخط (Route) | من (Origin) | إلى (Destination) | التاريخ (Date) | وقت المغادرة (Departure) | وقت الوصول (Arrival) | الحافلة (Vehicle) | السائق (Driver) | المسافر (Passenger) | نوع التعرفة (Fare Type) | المقعد (Seat) | السعر (Price) | الحالة (Status),المسافر/التذكرة (Passenger/Ticket) | المقعد (Seat) | من (From) | إلى (To) | الحالة (Status) | الصعود (Boarding),بحث (Search) | حجز (Book) | Hold مقعد (Hold Seat) | دفع (Pay) | إصدار (Issue) | تغيير (Change) | نقل (Move) | إلغاء (Cancel) | استرداد (Refund) | Check-in | Redeem | No-show,Schedule Planned → Published → Booking Hold → Confirmed/Paid → Issued → Checked-in/Redeemed → Travel Completed; exceptions: Changed/Moved/Cancelled/Refunded/No-show,TRV-022.View | TRV-022.Act,PassengerRoutes | PassengerRouteStops | PassengerSchedules | PassengerTrips | SeatMaps | Seats | Bookings | BookingPassengers | Tickets | TicketMovements | TicketRefunds | PassengerManifests | PassengerManifestItems | TicketOfficeShifts,"R01,R02,R03,R04,R05,R06,R07,R08,R09,R10,R11,R12,R13,R14,R15,R16,R17,R18,R19,R20",,,RETAIN_AND_NORMALIZE,NO,السجل القديم محفوظ كما هو.
U-SCR-107,TRV-023,TRV,السفريات والحجز والتذاكر,تسجيل الوصول/الصعود,Check-in & Boarding,ويب الإدارة (Admin Web),P1,التحقق من التذكرة وQR وتسجيل الصعود.,البيانات (General) | التفاصيل (Details) | السياسات/القواعد (Rules) | التدقيق (Audit),رقم/رمز (Code/No) | الخط (Route) | من (Origin) | إلى (Destination) | التاريخ (Date) | وقت المغادرة (Departure) | وقت الوصول (Arrival) | الحافلة (Vehicle) | السائق (Driver) | المسافر (Passenger) | نوع التعرفة (Fare Type) | المقعد (Seat) | السعر (Price) | الحالة (Status),المسافر/التذكرة (Passenger/Ticket) | المقعد (Seat) | من (From) | إلى (To) | الحالة (Status) | الصعود (Boarding),بحث (Search) | حجز (Book) | Hold مقعد (Hold Seat) | دفع (Pay) | إصدار (Issue) | تغيير (Change) | نقل (Move) | إلغاء (Cancel) | استرداد (Refund) | Check-in | Redeem | No-show,Schedule Planned → Published → Booking Hold → Confirmed/Paid → Issued → Checked-in/Redeemed → Travel Completed; exceptions: Changed/Moved/Cancelled/Refunded/No-show,TRV-023.View | TRV-023.Act,PassengerRoutes | PassengerRouteStops | PassengerSchedules | PassengerTrips | SeatMaps | Seats | Bookings | BookingPassengers | Tickets | TicketMovements | TicketRefunds | PassengerManifests | PassengerManifestItems | TicketOfficeShifts,"R01,R02,R03,R04,R05,R06,R07,R08,R09,R10,R11,R12,R13,R14,R15,R16,R17,R18,R19,R20",,,RETAIN_AND_NORMALIZE,NO,السجل القديم محفوظ كما هو.
U-SCR-108,TRV-024,TRV,السفريات والحجز والتذاكر,البيع داخل الحافلة,Onboard Ticket Sales,ويب الإدارة (Admin Web),P1,بيع تذاكر من السائق/المحصل Online/Offline.,البيانات (General) | التفاصيل (Details) | السياسات/القواعد (Rules) | التدقيق (Audit),رقم/رمز (Code/No) | الخط (Route) | من (Origin) | إلى (Destination) | التاريخ (Date) | وقت المغادرة (Departure) | وقت الوصول (Arrival) | الحافلة (Vehicle) | السائق (Driver) | المسافر (Passenger) | نوع التعرفة (Fare Type) | المقعد (Seat) | السعر (Price) | الحالة (Status),المسافر/التذكرة (Passenger/Ticket) | المقعد (Seat) | من (From) | إلى (To) | الحالة (Status) | الصعود (Boarding),بحث (Search) | حجز (Book) | Hold مقعد (Hold Seat) | دفع (Pay) | إصدار (Issue) | تغيير (Change) | نقل (Move) | إلغاء (Cancel) | استرداد (Refund) | Check-in | Redeem | No-show,Schedule Planned → Published → Booking Hold → Confirmed/Paid → Issued → Checked-in/Redeemed → Travel Completed; exceptions: Changed/Moved/Cancelled/Refunded/No-show,TRV-024.View | TRV-024.Act,PassengerRoutes | PassengerRouteStops | PassengerSchedules | PassengerTrips | SeatMaps | Seats | Bookings | BookingPassengers | Tickets | TicketMovements | TicketRefunds | PassengerManifests | PassengerManifestItems | TicketOfficeShifts,"R01,R02,R03,R04,R05,R06,R07,R08,R09,R10,R11,R12,R13,R14,R15,R16,R17,R18,R19,R20",,,RETAIN_AND_NORMALIZE,NO,السجل القديم محفوظ كما هو.
U-SCR-109,TRV-025,TRV,السفريات والحجز والتذاكر,التذاكر اليدوية والدفاتر,Manual Ticket Sequences,ويب الإدارة (Admin Web),P1,إدارة عهد أرقام التذاكر اليدوية وربطها بالسائق/الوردية/المانيفست.,البيانات (General) | التفاصيل (Details) | السياسات/القواعد (Rules) | التدقيق (Audit),رقم/رمز (Code/No) | الخط (Route) | من (Origin) | إلى (Destination) | التاريخ (Date) | وقت المغادرة (Departure) | وقت الوصول (Arrival) | الحافلة (Vehicle) | السائق (Driver) | المسافر (Passenger) | نوع التعرفة (Fare Type) | المقعد (Seat) | السعر (Price) | الحالة (Status),المسافر/التذكرة (Passenger/Ticket) | المقعد (Seat) | من (From) | إلى (To) | الحالة (Status) | الصعود (Boarding),بحث (Search) | حجز (Book) | Hold مقعد (Hold Seat) | دفع (Pay) | إصدار (Issue) | تغيير (Change) | نقل (Move) | إلغاء (Cancel) | استرداد (Refund) | Check-in | Redeem | No-show,Schedule Planned → Published → Booking Hold → Confirmed/Paid → Issued → Checked-in/Redeemed → Travel Completed; exceptions: Changed/Moved/Cancelled/Refunded/No-show,TRV-025.View | TRV-025.Act,PassengerRoutes | PassengerRouteStops | PassengerSchedules | PassengerTrips | SeatMaps | Seats | Bookings | BookingPassengers | Tickets | TicketMovements | TicketRefunds | PassengerManifests | PassengerManifestItems | TicketOfficeShifts,"R01,R02,R03,R04,R05,R06,R07,R08,R09,R10,R11,R12,R13,R14,R15,R16,R17,R18,R19,R20",,,RETAIN_AND_NORMALIZE,NO,السجل القديم محفوظ كما هو.
U-SCR-110,TRV-026,TRV,السفريات والحجز والتذاكر,وردية شباك التذاكر,Ticket Office Shift,ويب الإدارة (Admin Web),P1,فتح/إغلاق وردية، النقدية، الإيداع والفروقات.,الملخص (Summary) | المدفوعات (Payments) | المعاملات (Transactions) | التذاكر (Tickets) | الرسوم (Fees) | الاستردادات (Refunds) | الإيداعات (Deposits) | المبيعات اليدوية (Manual Sales) | الفواتير (Invoices) | العمولات (Commissions),رقم/رمز (Code/No) | الخط (Route) | من (Origin) | إلى (Destination) | التاريخ (Date) | وقت المغادرة (Departure) | وقت الوصول (Arrival) | الحافلة (Vehicle) | السائق (Driver) | المسافر (Passenger) | نوع التعرفة (Fare Type) | المقعد (Seat) | السعر (Price) | الحالة (Status),المسافر/التذكرة (Passenger/Ticket) | المقعد (Seat) | من (From) | إلى (To) | الحالة (Status) | الصعود (Boarding),بحث (Search) | حجز (Book) | Hold مقعد (Hold Seat) | دفع (Pay) | إصدار (Issue) | تغيير (Change) | نقل (Move) | إلغاء (Cancel) | استرداد (Refund) | Check-in | Redeem | No-show,Schedule Planned → Published → Booking Hold → Confirmed/Paid → Issued → Checked-in/Redeemed → Travel Completed; exceptions: Changed/Moved/Cancelled/Refunded/No-show,TRV-026.View | TRV-026.Act,PassengerRoutes | PassengerRouteStops | PassengerSchedules | PassengerTrips | SeatMaps | Seats | Bookings | BookingPassengers | Tickets | TicketMovements | TicketRefunds | PassengerManifests | PassengerManifestItems | TicketOfficeShifts,"R01,R02,R03,R04,R05,R06,R07,R08,R09,R10,R11,R12,R13,R14,R15,R16,R17,R18,R19,R20",,,RETAIN_AND_NORMALIZE,NO,السجل القديم محفوظ كما هو.
U-SCR-111,TRV-027,TRV,السفريات والحجز والتذاكر,وكالات ومكاتب البيع,Agency Sales,ويب الإدارة (Admin Web),P1,بيع التذاكر من وكالة مع صلاحيات وعمولة وحدود.,البيانات (General) | التفاصيل (Details) | السياسات/القواعد (Rules) | التدقيق (Audit),رقم/رمز (Code/No) | الخط (Route) | من (Origin) | إلى (Destination) | التاريخ (Date) | وقت المغادرة (Departure) | وقت الوصول (Arrival) | الحافلة (Vehicle) | السائق (Driver) | المسافر (Passenger) | نوع التعرفة (Fare Type) | المقعد (Seat) | السعر (Price) | الحالة (Status),المسافر/التذكرة (Passenger/Ticket) | المقعد (Seat) | من (From) | إلى (To) | الحالة (Status) | الصعود (Boarding),بحث (Search) | حجز (Book) | Hold مقعد (Hold Seat) | دفع (Pay) | إصدار (Issue) | تغيير (Change) | نقل (Move) | إلغاء (Cancel) | استرداد (Refund) | Check-in | Redeem | No-show,Schedule Planned → Published → Booking Hold → Confirmed/Paid → Issued → Checked-in/Redeemed → Travel Completed; exceptions: Changed/Moved/Cancelled/Refunded/No-show,TRV-027.View | TRV-027.Act,PassengerRoutes | PassengerRouteStops | PassengerSchedules | PassengerTrips | SeatMaps | Seats | Bookings | BookingPassengers | Tickets | TicketMovements | TicketRefunds | PassengerManifests | PassengerManifestItems | TicketOfficeShifts,"R01,R02,R03,R04,R05,R06,R07,R08,R09,R10,R11,R12,R13,R14,R15,R16,R17,R18,R19,R20",,,RETAIN_AND_NORMALIZE,NO,السجل القديم محفوظ كما هو.
U-SCR-112,TRV-028,TRV,السفريات والحجز والتذاكر,حسابات الشركات,Corporate Travel Accounts,ويب الإدارة (Admin Web),P1,حجوزات الشركات، الائتمان والفوترة.,البيانات (General) | التفاصيل (Details) | السياسات/القواعد (Rules) | التدقيق (Audit),رقم/رمز (Code/No) | الخط (Route) | من (Origin) | إلى (Destination) | التاريخ (Date) | وقت المغادرة (Departure) | وقت الوصول (Arrival) | الحافلة (Vehicle) | السائق (Driver) | المسافر (Passenger) | نوع التعرفة (Fare Type) | المقعد (Seat) | السعر (Price) | الحالة (Status),المسافر/التذكرة (Passenger/Ticket) | المقعد (Seat) | من (From) | إلى (To) | الحالة (Status) | الصعود (Boarding),بحث (Search) | حجز (Book) | Hold مقعد (Hold Seat) | دفع (Pay) | إصدار (Issue) | تغيير (Change) | نقل (Move) | إلغاء (Cancel) | استرداد (Refund) | Check-in | Redeem | No-show,Schedule Planned → Published → Booking Hold → Confirmed/Paid → Issued → Checked-in/Redeemed → Travel Completed; exceptions: Changed/Moved/Cancelled/Refunded/No-show,TRV-028.View | TRV-028.Act,PassengerRoutes | PassengerRouteStops | PassengerSchedules | PassengerTrips | SeatMaps | Seats | Bookings | BookingPassengers | Tickets | TicketMovements | TicketRefunds | PassengerManifests | PassengerManifestItems | TicketOfficeShifts,"R01,R02,R03,R04,R05,R06,R07,R08,R09,R10,R11,R12,R13,R14,R15,R16,R17,R18,R19,R20",,,RETAIN_AND_NORMALIZE,NO,السجل القديم محفوظ كما هو.
